"Estado","% Ocupación"
"Tabasco","85.04"
"Nuevo León","75.57"
"Nayarit","70.44"
"Puebla","64.95"
"Veracruz de Ignacio de La Llave","63.42"
"Guanajuato","61.17"
"Colima","59.22"
"Sonora","55.67"
"Coahuila de Zaragoza","55.01"
"Tamaulipas","54.41"
"Ciudad de México","52.11"
"México","49.05"
"Sinaloa","45.94"
"Tlaxcala","44.40"
"Baja California","44.19"
"Quintana Roo","43.50"
"Hidalgo","39.43"
"Oaxaca","39.36"
"Campeche","38.28"
"Yucatán","37.53"
"Guerrero","37.18"
"Chiapas","33.49"
"San Luis Potosí","33.10"
"Baja California Sur","31.12"
"Durango","28.66"
"Morelos","26.68"
"Zacatecas","25.59"
"Michoacán de Ocampo","25.57"
"Jalisco","22.88"
"Aguascalientes","22.24"
"Chihuahua","21.64"
"Querétaro","21.33"
