"Estado","% Ocupación"
"Ciudad de México","32.13"
"Puebla","29.46"
"Morelos","28.93"
"Durango","25.81"
"México","25.18"
"Guerrero","21.47"
"Hidalgo","19.27"
"Querétaro","18.72"
"Baja California Sur","18.61"
"Sonora","18.05"
"Oaxaca","17.70"
"Chihuahua","17.12"
"Aguascalientes","16.81"
"Tabasco","15.65"
"Michoacán de Ocampo","15.39"
"Nuevo León","13.60"
"Veracruz de Ignacio de La Llave","13.20"
"Sinaloa","13.16"
"Tamaulipas","12.66"
"Tlaxcala","12.55"
"Zacatecas","11.68"
"Yucatán","10.00"
"Nayarit","9.04"
"Jalisco","8.96"
"Quintana Roo","8.74"
"Colima","8.42"
"San Luis Potosí","7.95"
"Baja California","7.92"
"Guanajuato","7.62"
"Chiapas","7.00"
"Coahuila de Zaragoza","4.08"
"Campeche","2.52"
