"Estado","% Ocupación"
"México","63.49"
"Baja California","60.78"
"Tlaxcala","60.24"
"Ciudad de México","54.83"
"Sonora","52.47"
"Guerrero","49.73"
"Puebla","49.07"
"Tabasco","47.52"
"Sinaloa","47.41"
"Veracruz de Ignacio de La Llave","46.73"
"Oaxaca","43.47"
"Querétaro","41.23"
"Morelos","40.35"
"San Luis Potosí","39.79"
"Aguascalientes","38.73"
"Colima","37.25"
"Chiapas","34.67"
"Nuevo León","33.87"
"Nayarit","31.76"
"Jalisco","26.80"
"Coahuila de Zaragoza","26.62"
"Tamaulipas","26.19"
"Campeche","25.00"
"Yucatán","24.78"
"Quintana Roo","24.01"
"Durango","23.46"
"Hidalgo","21.39"
"Michoacán de Ocampo","20.85"
"Zacatecas","20.77"
"Chihuahua","19.75"
"Guanajuato","15.43"
"Baja California Sur","11.30"
