"Estado","% Ocupación"
"Aguascalientes","60.93"
"Ciudad de México","50.70"
"Durango","50.48"
"Nuevo León","49.53"
"Chihuahua","49.33"
"Zacatecas","43.18"
"Querétaro","38.11"
"Baja California","38.05"
"Coahuila de Zaragoza","37.00"
"Oaxaca","33.50"
"México","33.16"
"San Luis Potosí","27.46"
"Hidalgo","26.23"
"Sonora","25.60"
"Morelos","23.25"
"Sinaloa","21.33"
"Jalisco","19.55"
"Colima","17.64"
"Michoacán de Ocampo","17.37"
"Guerrero","17.19"
"Veracruz de Ignacio de La Llave","16.96"
"Puebla","16.61"
"Guanajuato","14.53"
"Tabasco","14.50"
"Tamaulipas","12.99"
"Baja California Sur","12.95"
"Nayarit","11.17"
"Yucatán","10.58"
"Quintana Roo","9.75"
"Tlaxcala","8.40"
"Campeche","0.55"
"Chiapas","0.46"
