"Estado","% Ocupación"
"Colima","100.00"
"Veracruz de Ignacio de La Llave","84.32"
"Nayarit","77.77"
"Querétaro","73.52"
"Nuevo León","70.90"
"Sonora","70.00"
"Sinaloa","69.30"
"Puebla","65.06"
"Ciudad de México","63.87"
"Tlaxcala","62.50"
"México","60.47"
"Baja California","59.70"
"Guanajuato","59.49"
"Yucatán","59.25"
"Tabasco","54.79"
"Guerrero","52.87"
"Coahuila de Zaragoza","51.51"
"Durango","48.83"
"Tamaulipas","48.67"
"Oaxaca","47.58"
"Quintana Roo","46.15"
"Chiapas","41.33"
"Chihuahua","36.36"
"San Luis Potosí","36.11"
"Jalisco","35.01"
"Aguascalientes","34.54"
"Zacatecas","30.00"
"Michoacán de Ocampo","27.27"
"Morelos","26.25"
"Hidalgo","17.20"
"Campeche","16.21"
"Baja California Sur","7.69"
