"Estado","% Ocupación"
"Puebla","23.90"
"Guerrero","21.05"
"Durango","19.64"
"Morelos","19.62"
"Ciudad de México","19.48"
"Quintana Roo","19.42"
"Chihuahua","18.25"
"México","16.54"
"Tabasco","16.47"
"Hidalgo","16.14"
"Sinaloa","13.13"
"Aguascalientes","12.79"
"Tamaulipas","12.33"
"Michoacán de Ocampo","12.24"
"Baja California","12.18"
"Nayarit","11.52"
"Veracruz de Ignacio de La Llave","11.38"
"Baja California Sur","11.32"
"Yucatán","11.24"
"Nuevo León","10.99"
"Oaxaca","10.89"
"Zacatecas","10.75"
"Querétaro","10.45"
"Sonora","9.74"
"Colima","8.24"
"Jalisco","7.80"
"Tlaxcala","6.92"
"San Luis Potosí","5.62"
"Guanajuato","5.30"
"Chiapas","3.86"
"Coahuila de Zaragoza","3.51"
"Campeche","0.98"
