"Estado","% Ocupación"
"Ciudad de México","82.52"
"México","71.60"
"Guanajuato","69.50"
"Hidalgo","60.18"
"Durango","59.86"
"Baja California","56.20"
"Nuevo León","53.66"
"Zacatecas","49.60"
"Querétaro","47.70"
"Coahuila de Zaragoza","44.25"
"Sonora","42.28"
"Aguascalientes","41.74"
"Morelos","31.71"
"Guerrero","30.62"
"Nayarit","30.43"
"Puebla","30.35"
"Oaxaca","29.63"
"Jalisco","27.89"
"Chihuahua","27.00"
"Michoacán de Ocampo","23.90"
"Tabasco","23.49"
"Tlaxcala","22.54"
"Veracruz de Ignacio de La Llave","22.38"
"Baja California Sur","22.09"
"Quintana Roo","19.77"
"Tamaulipas","19.29"
"San Luis Potosí","18.59"
"Sinaloa","18.59"
"Colima","12.56"
"Yucatán","10.19"
"Chiapas","3.26"
"Campeche","2.76"
