"Estado","% Ocupación"
"Colima","100.00"
"Ciudad de México","76.07"
"Tlaxcala","71.42"
"México","70.67"
"Veracruz de Ignacio de La Llave","67.81"
"Hidalgo","66.66"
"Querétaro","65.51"
"Baja California","64.78"
"Morelos","60.71"
"Puebla","55.55"
"Guerrero","55.26"
"Sinaloa","50.00"
"Quintana Roo","40.98"
"Chiapas","40.90"
"Yucatán","36.20"
"Oaxaca","34.09"
"Tabasco","32.84"
"Michoacán de Ocampo","25.64"
"Campeche","23.07"
"Chihuahua","22.66"
"Guanajuato","21.73"
"Sonora","18.18"
"San Luis Potosí","16.21"
"Tamaulipas","15.58"
"Zacatecas","14.28"
"Nuevo León","14.16"
"Jalisco","13.84"
"Coahuila de Zaragoza","12.50"
"Aguascalientes","5.55"
"Durango","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
