"Estado","% Ocupación"
"Baja California","30.61"
"Ciudad de México","27.81"
"Sinaloa","26.41"
"Baja California Sur","20.93"
"Quintana Roo","19.87"
"México","18.85"
"Tlaxcala","13.63"
"Tabasco","12.42"
"Guerrero","11.80"
"Oaxaca","11.02"
"Morelos","10.14"
"Veracruz de Ignacio de La Llave","9.65"
"Puebla","9.39"
"Hidalgo","9.03"
"Yucatán","8.43"
"Chiapas","8.00"
"Chihuahua","7.94"
"Campeche","7.31"
"Coahuila de Zaragoza","6.57"
"Durango","5.74"
"Michoacán de Ocampo","5.55"
"San Luis Potosí","4.76"
"Aguascalientes","4.71"
"Colima","4.44"
"Guanajuato","4.37"
"Nuevo León","4.35"
"Jalisco","3.96"
"Querétaro","3.52"
"Sonora","3.03"
"Tamaulipas","2.47"
"Nayarit","2.38"
"Zacatecas","0.00"
