"Estado","% Ocupación"
"Durango","75.54"
"Zacatecas","69.08"
"Coahuila de Zaragoza","65.30"
"Ciudad de México","63.72"
"Nuevo León","62.59"
"Guanajuato","56.77"
"Hidalgo","54.72"
"Chihuahua","52.56"
"Aguascalientes","49.54"
"México","49.12"
"Querétaro","41.76"
"Baja California","41.66"
"Sonora","35.80"
"Oaxaca","29.62"
"Michoacán de Ocampo","27.90"
"Puebla","25.51"
"Nayarit","25.47"
"Jalisco","24.60"
"Guerrero","23.30"
"Morelos","22.99"
"San Luis Potosí","22.94"
"Sinaloa","20.40"
"Veracruz de Ignacio de La Llave","19.52"
"Tabasco","18.23"
"Tamaulipas","17.40"
"Baja California Sur","15.62"
"Tlaxcala","13.52"
"Colima","12.18"
"Yucatán","9.93"
"Quintana Roo","9.61"
"Chiapas","2.89"
"Campeche","2.30"
