"Estado","% Ocupación"
"Baja California Sur","100.00"
"Colima","100.00"
"Tlaxcala","87.50"
"México","82.77"
"Ciudad de México","79.34"
"Querétaro","76.00"
"Sonora","73.91"
"Baja California","72.05"
"Sinaloa","63.82"
"Puebla","60.31"
"Guerrero","59.42"
"Oaxaca","56.75"
"Morelos","52.63"
"Veracruz de Ignacio de La Llave","49.19"
"Chiapas","48.00"
"Zacatecas","47.82"
"Guanajuato","45.56"
"Yucatán","45.28"
"Tabasco","43.69"
"Quintana Roo","38.98"
"Michoacán de Ocampo","38.88"
"San Luis Potosí","38.70"
"Chihuahua","38.35"
"Tamaulipas","31.18"
"Jalisco","26.91"
"Nuevo León","26.12"
"Coahuila de Zaragoza","21.05"
"Durango","19.35"
"Aguascalientes","18.86"
"Hidalgo","16.17"
"Nayarit","0.00"
"Campeche","0.00"
