"Estado","% Ocupación"
"Ciudad de México","40.22"
"Tabasco","34.65"
"Chihuahua","33.63"
"Yucatán","32.85"
"Querétaro","31.25"
"México","26.83"
"Aguascalientes","25.13"
"Oaxaca","24.87"
"Colima","24.00"
"Tlaxcala","23.62"
"Michoacán de Ocampo","22.42"
"Puebla","20.66"
"Sinaloa","20.12"
"Hidalgo","19.56"
"Veracruz de Ignacio de La Llave","19.32"
"San Luis Potosí","18.53"
"Nuevo León","16.66"
"Morelos","16.29"
"Durango","15.70"
"Jalisco","14.59"
"Guerrero","13.75"
"Baja California Sur","13.30"
"Sonora","12.87"
"Tamaulipas","11.67"
"Quintana Roo","10.65"
"Baja California","10.43"
"Zacatecas","10.06"
"Coahuila de Zaragoza","9.89"
"Guanajuato","9.10"
"Nayarit","6.54"
"Chiapas","6.12"
"Campeche","3.12"
