"Estado","% Ocupación"
"Zacatecas","100.00"
"Durango","84.12"
"Ciudad de México","77.17"
"Querétaro","74.28"
"Nuevo León","63.71"
"Aguascalientes","61.70"
"México","51.35"
"Chihuahua","45.61"
"Yucatán","42.85"
"Sinaloa","41.66"
"Coahuila de Zaragoza","37.14"
"Tamaulipas","36.17"
"Guanajuato","35.77"
"Jalisco","35.69"
"Hidalgo","35.35"
"Tabasco","35.13"
"Oaxaca","33.33"
"Morelos","30.00"
"Veracruz de Ignacio de La Llave","28.67"
"Michoacán de Ocampo","27.90"
"Guerrero","26.82"
"San Luis Potosí","23.86"
"Baja California Sur","22.22"
"Puebla","20.83"
"Baja California","20.58"
"Quintana Roo","18.46"
"Sonora","16.66"
"Colima","10.52"
"Chiapas","2.98"
"Nayarit","0.00"
"Campeche","0.00"
"Tlaxcala","0.00"
