"Estado","% Ocupación"
"Ciudad de México","79.30"
"México","69.66"
"Nuevo León","68.03"
"Colima","61.11"
"Aguascalientes","60.28"
"Hidalgo","56.03"
"Oaxaca","53.80"
"Tlaxcala","49.65"
"Nayarit","48.85"
"Veracruz de Ignacio de La Llave","47.40"
"Puebla","46.83"
"San Luis Potosí","45.16"
"Jalisco","44.81"
"Querétaro","43.71"
"Baja California","41.63"
"Sinaloa","40.51"
"Guanajuato","40.33"
"Michoacán de Ocampo","40.32"
"Zacatecas","39.88"
"Tabasco","39.26"
"Morelos","38.26"
"Guerrero","36.91"
"Baja California Sur","35.50"
"Sonora","31.57"
"Durango","30.64"
"Coahuila de Zaragoza","30.41"
"Yucatán","29.47"
"Tamaulipas","28.78"
"Quintana Roo","22.39"
"Chihuahua","21.75"
"Chiapas","15.45"
"Campeche","8.14"
