"Estado","% Ocupación"
"Puebla","30.19"
"Ciudad de México","29.03"
"Morelos","28.59"
"Durango","24.66"
"México","23.89"
"Guerrero","22.88"
"Chihuahua","22.66"
"Querétaro","20.02"
"Baja California Sur","19.92"
"Oaxaca","18.44"
"Aguascalientes","18.16"
"Hidalgo","18.12"
"Sinaloa","15.31"
"Sonora","15.04"
"Tabasco","14.67"
"Colima","14.21"
"Veracruz de Ignacio de La Llave","14.00"
"Michoacán de Ocampo","13.97"
"Nuevo León","12.85"
"Quintana Roo","12.65"
"Tlaxcala","12.55"
"Yucatán","12.02"
"Tamaulipas","11.31"
"Zacatecas","10.76"
"Jalisco","10.06"
"San Luis Potosí","9.34"
"Guanajuato","9.13"
"Nayarit","8.63"
"Baja California","6.17"
"Coahuila de Zaragoza","4.89"
"Campeche","4.07"
"Chiapas","2.48"
