"Estado","% Ocupación"
"Quintana Roo","31.94"
"Baja California Sur","30.45"
"Tamaulipas","23.38"
"Nuevo León","22.00"
"Tabasco","21.78"
"Durango","21.59"
"Sonora","20.06"
"Nayarit","19.09"
"Chihuahua","16.59"
"Ciudad de México","16.21"
"Yucatán","16.19"
"Sinaloa","15.40"
"Baja California","13.66"
"Veracruz de Ignacio de La Llave","13.13"
"Colima","13.09"
"Aguascalientes","12.65"
"Oaxaca","12.00"
"México","11.73"
"Hidalgo","11.64"
"Jalisco","11.18"
"Puebla","10.71"
"Michoacán de Ocampo","10.70"
"Guerrero","10.61"
"Coahuila de Zaragoza","9.09"
"Tlaxcala","8.86"
"Morelos","8.68"
"Zacatecas","8.21"
"Querétaro","5.89"
"Campeche","4.98"
"San Luis Potosí","4.23"
"Guanajuato","4.14"
"Chiapas","3.92"
