"Estado","% Ocupación"
"Ciudad de México","83.94"
"México","81.63"
"Puebla","78.13"
"Hidalgo","74.30"
"Guerrero","73.44"
"Guanajuato","73.08"
"Morelos","72.58"
"Nuevo León","70.36"
"Nayarit","64.59"
"Querétaro","58.44"
"Michoacán de Ocampo","51.21"
"Veracruz de Ignacio de La Llave","51.16"
"Oaxaca","50.90"
"Jalisco","50.14"
"Baja California Sur","47.34"
"Aguascalientes","45.69"
"Zacatecas","44.36"
"Tlaxcala","43.58"
"Sonora","42.42"
"Colima","41.05"
"Coahuila de Zaragoza","38.20"
"Baja California","37.28"
"Sinaloa","35.68"
"San Luis Potosí","34.95"
"Durango","30.79"
"Quintana Roo","30.14"
"Tabasco","27.41"
"Tamaulipas","25.99"
"Chihuahua","19.40"
"Yucatán","13.92"
"Chiapas","11.34"
"Campeche","4.51"
