"Estado","% Ocupación"
"Nuevo León","79.62"
"Tabasco","77.92"
"Nayarit","72.66"
"Puebla","66.20"
"Veracruz de Ignacio de La Llave","62.47"
"Tamaulipas","61.70"
"Coahuila de Zaragoza","60.27"
"Colima","60.00"
"Guanajuato","58.79"
"Sonora","56.25"
"Ciudad de México","51.24"
"Tlaxcala","46.84"
"México","46.42"
"Sinaloa","44.09"
"Quintana Roo","42.81"
"Oaxaca","41.88"
"Baja California","41.59"
"Hidalgo","40.31"
"Yucatán","40.07"
"Campeche","39.50"
"Guerrero","37.37"
"Chiapas","34.71"
"San Luis Potosí","34.03"
"Michoacán de Ocampo","29.20"
"Durango","28.62"
"Morelos","28.27"
"Baja California Sur","27.44"
"Zacatecas","25.67"
"Aguascalientes","23.72"
"Jalisco","22.70"
"Querétaro","21.82"
"Chihuahua","20.72"
