"Estado","% Ocupación"
"Ciudad de México","24.78"
"Sinaloa","24.32"
"México","16.80"
"Campeche","13.63"
"Chihuahua","12.09"
"Chiapas","11.76"
"Guerrero","11.68"
"Baja California Sur","10.52"
"Tlaxcala","9.67"
"Quintana Roo","8.53"
"Yucatán","7.21"
"Coahuila de Zaragoza","7.20"
"Puebla","6.39"
"Hidalgo","6.06"
"Oaxaca","5.88"
"Veracruz de Ignacio de La Llave","5.63"
"Tamaulipas","5.45"
"Morelos","4.91"
"Michoacán de Ocampo","4.73"
"Nuevo León","4.43"
"Aguascalientes","4.00"
"Baja California","3.84"
"Nayarit","3.33"
"Jalisco","2.74"
"Colima","2.56"
"Zacatecas","1.61"
"Durango","1.38"
"Sonora","1.17"
"Guanajuato","0.97"
"San Luis Potosí","0.84"
"Querétaro","0.00"
"Tabasco","0.00"
