"Estado","% Ocupación"
"Ciudad de México","58.35"
"Baja California","47.82"
"Sinaloa","46.66"
"México","43.38"
"Tabasco","32.47"
"Quintana Roo","30.76"
"Oaxaca","26.44"
"Veracruz de Ignacio de La Llave","25.60"
"Hidalgo","24.81"
"Guerrero","24.05"
"Tlaxcala","22.58"
"Morelos","22.09"
"Puebla","19.57"
"Chiapas","12.79"
"Yucatán","12.22"
"Aguascalientes","10.34"
"San Luis Potosí","10.28"
"Querétaro","9.88"
"Michoacán de Ocampo","9.70"
"Coahuila de Zaragoza","9.43"
"Baja California Sur","9.25"
"Nuevo León","8.49"
"Chihuahua","6.30"
"Guanajuato","5.86"
"Colima","5.40"
"Tamaulipas","4.73"
"Campeche","4.47"
"Nayarit","4.41"
"Sonora","4.06"
"Durango","3.75"
"Jalisco","3.58"
"Zacatecas","0.00"
