"Estado","% Ocupación"
"Tlaxcala","100.00"
"Querétaro","80.00"
"Ciudad de México","78.63"
"México","67.77"
"Zacatecas","60.00"
"Oaxaca","53.26"
"Guanajuato","52.68"
"Nuevo León","52.36"
"Yucatán","51.35"
"Jalisco","47.00"
"Puebla","46.62"
"Tabasco","45.76"
"Aguascalientes","41.37"
"Veracruz de Ignacio de La Llave","39.43"
"Morelos","37.14"
"Hidalgo","36.50"
"Durango","34.52"
"Sinaloa","32.74"
"Michoacán de Ocampo","32.43"
"Tamaulipas","30.55"
"San Luis Potosí","26.66"
"Guerrero","26.31"
"Colima","26.31"
"Quintana Roo","26.19"
"Chihuahua","24.52"
"Baja California","17.50"
"Sonora","15.09"
"Coahuila de Zaragoza","7.27"
"Nayarit","3.33"
"Campeche","3.12"
"Chiapas","2.89"
"Baja California Sur","0.00"
