"Estado","% Ocupación"
"Ciudad de México","87.18"
"México","79.66"
"Guanajuato","70.93"
"Hidalgo","69.78"
"Nuevo León","68.41"
"Sonora","52.14"
"Querétaro","49.76"
"Puebla","48.79"
"Morelos","48.66"
"Durango","47.31"
"Baja California","45.37"
"Coahuila de Zaragoza","43.58"
"Michoacán de Ocampo","38.42"
"Oaxaca","37.38"
"Guerrero","33.87"
"Jalisco","33.55"
"Tlaxcala","32.62"
"Zacatecas","32.36"
"Veracruz de Ignacio de La Llave","27.20"
"Nayarit","26.98"
"Aguascalientes","25.88"
"Tabasco","25.80"
"Baja California Sur","24.07"
"Quintana Roo","23.92"
"Tamaulipas","23.19"
"Chihuahua","22.04"
"San Luis Potosí","20.98"
"Sinaloa","19.82"
"Colima","18.65"
"Yucatán","11.24"
"Campeche","5.35"
"Chiapas","4.62"
