"Estado","% Ocupación"
"Ciudad de México","60.46"
"Puebla","56.58"
"México","55.81"
"Morelos","48.84"
"Oaxaca","43.79"
"Hidalgo","43.28"
"Guerrero","41.26"
"Guanajuato","39.78"
"Querétaro","35.87"
"Veracruz de Ignacio de La Llave","34.82"
"Nuevo León","34.12"
"Durango","32.30"
"Michoacán de Ocampo","31.69"
"Zacatecas","29.80"
"Colima","28.07"
"Jalisco","28.03"
"Aguascalientes","27.27"
"Baja California Sur","25.89"
"Tlaxcala","25.82"
"Nayarit","23.84"
"Quintana Roo","22.22"
"Sonora","21.99"
"Sinaloa","21.92"
"San Luis Potosí","19.87"
"Tabasco","19.72"
"Tamaulipas","15.52"
"Chihuahua","13.89"
"Coahuila de Zaragoza","13.04"
"Baja California","12.24"
"Yucatán","11.74"
"Chiapas","6.86"
"Campeche","3.38"
