"Estado","% Ocupación"
"Nuevo León","64.58"
"Colima","62.50"
"Tabasco","50.00"
"Zacatecas","47.29"
"Baja California","46.89"
"Ciudad de México","45.27"
"Tlaxcala","44.62"
"Puebla","44.48"
"Veracruz de Ignacio de La Llave","43.48"
"Aguascalientes","43.13"
"Yucatán","42.75"
"Coahuila de Zaragoza","41.17"
"Sinaloa","38.07"
"San Luis Potosí","37.50"
"México","37.01"
"Baja California Sur","36.20"
"Tamaulipas","35.89"
"Quintana Roo","33.66"
"Nayarit","33.66"
"Querétaro","28.86"
"Oaxaca","28.57"
"Durango","26.16"
"Michoacán de Ocampo","25.49"
"Hidalgo","25.18"
"Jalisco","24.02"
"Chiapas","23.22"
"Morelos","22.51"
"Guanajuato","22.49"
"Sonora","22.41"
"Guerrero","20.44"
"Chihuahua","17.55"
"Campeche","13.76"
