"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","92.59"
"Ciudad de México","89.87"
"Nuevo León","85.71"
"México","81.56"
"Puebla","80.41"
"Querétaro","75.67"
"Guanajuato","75.30"
"Yucatán","75.00"
"Aguascalientes","73.40"
"Oaxaca","64.28"
"Sinaloa","61.11"
"Tabasco","59.82"
"Jalisco","58.77"
"Durango","56.25"
"Baja California Sur","55.55"
"San Luis Potosí","53.68"
"Nayarit","51.61"
"Baja California","48.71"
"Veracruz de Ignacio de La Llave","47.01"
"Hidalgo","43.75"
"Tamaulipas","41.17"
"Coahuila de Zaragoza","41.07"
"Morelos","40.90"
"Chihuahua","37.83"
"Guerrero","37.50"
"Michoacán de Ocampo","36.17"
"Quintana Roo","34.66"
"Sonora","33.84"
"Colima","28.57"
"Chiapas","23.52"
"Campeche","12.50"
