"Estado","% Ocupación"
"Colima","50.00"
"Aguascalientes","48.61"
"Nuevo León","44.97"
"Ciudad de México","42.70"
"Baja California","36.09"
"Zacatecas","35.89"
"Durango","34.06"
"Querétaro","31.81"
"Coahuila de Zaragoza","31.77"
"San Luis Potosí","30.72"
"México","27.73"
"Jalisco","27.70"
"Veracruz de Ignacio de La Llave","27.60"
"Sinaloa","27.13"
"Puebla","26.71"
"Yucatán","26.38"
"Michoacán de Ocampo","25.71"
"Tabasco","24.01"
"Hidalgo","23.62"
"Tamaulipas","23.40"
"Quintana Roo","23.16"
"Oaxaca","21.84"
"Baja California Sur","20.19"
"Tlaxcala","19.53"
"Chihuahua","18.93"
"Morelos","18.36"
"Nayarit","17.12"
"Guanajuato","15.13"
"Guerrero","11.41"
"Sonora","11.27"
"Campeche","10.14"
"Chiapas","5.36"
