"Estado","% Ocupación"
"Querétaro","76.47"
"Yucatán","73.68"
"Ciudad de México","69.84"
"Oaxaca","54.21"
"México","52.88"
"Tabasco","48.14"
"Puebla","42.13"
"Morelos","38.46"
"Aguascalientes","37.93"
"Tlaxcala","37.50"
"Veracruz de Ignacio de La Llave","35.59"
"Tamaulipas","34.83"
"Nuevo León","29.13"
"Michoacán de Ocampo","28.57"
"Zacatecas","27.77"
"Coahuila de Zaragoza","26.31"
"Hidalgo","25.86"
"Sonora","25.00"
"San Luis Potosí","22.22"
"Chihuahua","22.10"
"Durango","22.07"
"Jalisco","21.62"
"Sinaloa","21.42"
"Guanajuato","20.23"
"Guerrero","20.18"
"Baja California","11.62"
"Colima","11.11"
"Quintana Roo","9.09"
"Chiapas","4.76"
"Baja California Sur","0.00"
"Campeche","0.00"
"Nayarit","0.00"
