"Estado","% Ocupación"
"Ciudad de México","93.60"
"Tlaxcala","87.50"
"México","84.79"
"Nuevo León","83.14"
"Querétaro","80.55"
"Zacatecas","77.77"
"Puebla","68.68"
"Yucatán","63.41"
"Oaxaca","63.15"
"Tabasco","61.76"
"Aguascalientes","60.63"
"Baja California","58.44"
"Morelos","57.14"
"Durango","55.71"
"San Luis Potosí","55.55"
"Jalisco","55.48"
"Sinaloa","54.32"
"Veracruz de Ignacio de La Llave","53.54"
"Tamaulipas","53.27"
"Guanajuato","52.50"
"Hidalgo","49.39"
"Nayarit","45.16"
"Coahuila de Zaragoza","44.11"
"Chihuahua","38.93"
"Guerrero","37.07"
"Sonora","36.92"
"Michoacán de Ocampo","34.21"
"Baja California Sur","33.33"
"Quintana Roo","29.41"
"Colima","19.04"
"Campeche","15.15"
"Chiapas","7.14"
