"Estado","% Ocupación"
"Ciudad de México","73.90"
"México","66.65"
"Morelos","62.90"
"Puebla","61.44"
"Guerrero","55.51"
"Hidalgo","55.07"
"Guanajuato","53.88"
"Oaxaca","48.87"
"Nayarit","41.70"
"Querétaro","41.41"
"Nuevo León","40.90"
"Michoacán de Ocampo","38.34"
"Veracruz de Ignacio de La Llave","37.59"
"Baja California Sur","34.71"
"Jalisco","34.08"
"Colima","32.99"
"Zacatecas","30.95"
"Durango","29.66"
"Sonora","29.28"
"Sinaloa","28.78"
"Aguascalientes","28.60"
"Tlaxcala","28.01"
"San Luis Potosí","26.28"
"Tamaulipas","20.87"
"Coahuila de Zaragoza","20.56"
"Baja California","20.40"
"Quintana Roo","18.39"
"Tabasco","16.53"
"Yucatán","14.40"
"Chihuahua","12.84"
"Chiapas","9.46"
"Campeche","5.32"
