"Estado","% Ocupación"
"Ciudad de México","83.71"
"México","73.42"
"Baja California","68.65"
"Guanajuato","67.77"
"Hidalgo","63.84"
"Nuevo León","57.16"
"Durango","55.49"
"Zacatecas","46.31"
"Querétaro","46.06"
"Aguascalientes","45.76"
"Coahuila de Zaragoza","44.50"
"Sonora","44.36"
"Morelos","38.41"
"Puebla","33.75"
"Oaxaca","32.74"
"Guerrero","31.35"
"Jalisco","30.13"
"Tlaxcala","26.20"
"Michoacán de Ocampo","26.04"
"Tabasco","25.24"
"Chihuahua","25.00"
"Veracruz de Ignacio de La Llave","22.08"
"Nayarit","21.56"
"Quintana Roo","21.06"
"Tamaulipas","20.37"
"Sinaloa","20.25"
"Baja California Sur","19.77"
"San Luis Potosí","18.28"
"Colima","13.14"
"Yucatán","10.11"
"Chiapas","6.21"
"Campeche","3.24"
