"Estado","% Ocupación"
"Ciudad de México","87.83"
"México","81.59"
"Hidalgo","74.19"
"Guanajuato","73.28"
"Nuevo León","70.27"
"Puebla","61.55"
"Morelos","59.32"
"Querétaro","54.34"
"Baja California","52.69"
"Sonora","51.95"
"Zacatecas","44.34"
"Durango","43.90"
"Coahuila de Zaragoza","43.48"
"Oaxaca","42.11"
"Michoacán de Ocampo","41.38"
"Guerrero","36.78"
"Jalisco","36.52"
"Tlaxcala","35.37"
"Nayarit","34.37"
"Baja California Sur","32.03"
"Veracruz de Ignacio de La Llave","30.02"
"Tabasco","28.91"
"Aguascalientes","26.34"
"Tamaulipas","24.70"
"Chihuahua","24.13"
"Sinaloa","21.89"
"San Luis Potosí","21.29"
"Quintana Roo","21.23"
"Colima","20.11"
"Yucatán","10.26"
"Campeche","5.02"
"Chiapas","4.86"
