"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","89.02"
"Zacatecas","86.84"
"Querétaro","79.41"
"México","73.70"
"Nuevo León","63.55"
"Oaxaca","63.49"
"Durango","60.34"
"Baja California","55.12"
"Tabasco","50.63"
"Sonora","50.00"
"Baja California Sur","50.00"
"Hidalgo","49.29"
"Aguascalientes","49.01"
"Yucatán","48.57"
"Coahuila de Zaragoza","47.50"
"Sinaloa","42.22"
"Colima","40.00"
"Veracruz de Ignacio de La Llave","38.09"
"Jalisco","36.25"
"Guanajuato","34.37"
"Michoacán de Ocampo","34.14"
"Tamaulipas","34.02"
"Puebla","33.33"
"San Luis Potosí","32.95"
"Chihuahua","29.41"
"Morelos","27.50"
"Guerrero","25.55"
"Quintana Roo","16.41"
"Chiapas","7.57"
"Campeche","6.25"
"Nayarit","0.00"
