"Estado","% Ocupación"
"Nuevo León","66.03"
"Colima","59.77"
"Tabasco","53.33"
"Baja California","50.00"
"Tlaxcala","49.24"
"Coahuila de Zaragoza","46.98"
"Zacatecas","45.85"
"Sinaloa","45.83"
"Puebla","45.67"
"Veracruz de Ignacio de La Llave","44.03"
"Yucatán","43.10"
"San Luis Potosí","41.50"
"Aguascalientes","39.35"
"Ciudad de México","39.29"
"México","38.66"
"Nayarit","36.60"
"Quintana Roo","35.48"
"Tamaulipas","33.92"
"Durango","31.42"
"Jalisco","29.90"
"Baja California Sur","29.47"
"Oaxaca","29.41"
"Hidalgo","28.24"
"Sonora","27.92"
"Querétaro","26.95"
"Chiapas","24.30"
"Morelos","22.31"
"Chihuahua","21.73"
"Michoacán de Ocampo","21.63"
"Guanajuato","21.27"
"Guerrero","20.61"
"Campeche","15.67"
