"Estado","% Ocupación"
"Colima","55.77"
"Nuevo León","55.39"
"Nayarit","49.17"
"Ciudad de México","45.68"
"Durango","42.67"
"Hidalgo","40.41"
"Michoacán de Ocampo","38.04"
"México","37.96"
"Veracruz de Ignacio de La Llave","36.92"
"Coahuila de Zaragoza","33.76"
"Guerrero","33.70"
"Puebla","31.58"
"Zacatecas","27.69"
"Querétaro","27.64"
"Baja California","26.88"
"Yucatán","26.51"
"Baja California Sur","26.07"
"Sinaloa","25.67"
"Guanajuato","25.66"
"Tamaulipas","24.98"
"Chihuahua","24.44"
"Oaxaca","23.06"
"Jalisco","21.89"
"Quintana Roo","21.20"
"San Luis Potosí","20.94"
"Tabasco","20.94"
"Morelos","19.81"
"Aguascalientes","19.10"
"Tlaxcala","16.47"
"Sonora","13.39"
"Chiapas","7.20"
"Campeche","6.94"
