"Estado","% Ocupación"
"Ciudad de México","52.91"
"Puebla","49.70"
"México","46.59"
"Morelos","44.40"
"Oaxaca","36.75"
"Querétaro","32.72"
"Guerrero","31.55"
"Hidalgo","29.76"
"Nuevo León","29.60"
"Michoacán de Ocampo","27.85"
"Guanajuato","27.58"
"Durango","26.37"
"Veracruz de Ignacio de La Llave","25.62"
"Nayarit","22.82"
"Jalisco","21.12"
"Aguascalientes","20.72"
"Tlaxcala","20.59"
"Zacatecas","19.80"
"Tabasco","19.45"
"Colima","19.13"
"Baja California Sur","18.18"
"Sinaloa","17.56"
"San Luis Potosí","15.72"
"Sonora","14.91"
"Tamaulipas","14.05"
"Quintana Roo","13.96"
"Chihuahua","11.75"
"Yucatán","11.72"
"Coahuila de Zaragoza","9.12"
"Chiapas","8.29"
"Baja California","8.29"
"Campeche","4.53"
