"Estado","% Ocupación"
"Querétaro","76.47"
"Yucatán","66.66"
"Ciudad de México","63.97"
"Oaxaca","50.57"
"México","49.75"
"Puebla","43.47"
"Aguascalientes","37.93"
"Tlaxcala","37.50"
"Tabasco","36.76"
"Veracruz de Ignacio de La Llave","28.12"
"Nuevo León","27.68"
"Chihuahua","26.04"
"Tamaulipas","25.24"
"Durango","25.00"
"Zacatecas","25.00"
"Sinaloa","24.77"
"Michoacán de Ocampo","24.24"
"Morelos","21.42"
"Jalisco","20.92"
"Guerrero","20.72"
"Sonora","20.00"
"Hidalgo","18.03"
"San Luis Potosí","17.28"
"Quintana Roo","15.87"
"Guanajuato","13.04"
"Baja California","11.62"
"Colima","11.11"
"Coahuila de Zaragoza","7.27"
"Chiapas","6.34"
"Campeche","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
