"Estado","% Ocupación"
"Tlaxcala","87.50"
"Querétaro","75.00"
"Nuevo León","68.70"
"Tamaulipas","68.00"
"Zacatecas","67.50"
"Yucatán","67.30"
"Ciudad de México","63.38"
"Durango","58.06"
"Aguascalientes","56.16"
"Veracruz de Ignacio de La Llave","49.00"
"Baja California","48.51"
"México","46.46"
"Quintana Roo","45.05"
"Michoacán de Ocampo","45.00"
"Oaxaca","44.08"
"San Luis Potosí","41.28"
"Jalisco","38.73"
"Sinaloa","37.07"
"Puebla","36.90"
"Guanajuato","36.36"
"Tabasco","35.71"
"Hidalgo","31.08"
"Colima","28.57"
"Chihuahua","27.05"
"Sonora","26.37"
"Guerrero","25.89"
"Chiapas","22.72"
"Morelos","21.11"
"Coahuila de Zaragoza","21.05"
"Baja California Sur","20.00"
"Campeche","12.50"
"Nayarit","10.00"
