"Estado","% Ocupación"
"Tabasco","71.02"
"Nayarit","62.90"
"Nuevo León","62.80"
"Puebla","60.74"
"Guanajuato","60.31"
"Sonora","58.95"
"México","57.53"
"Ciudad de México","56.54"
"Baja California","52.57"
"Veracruz de Ignacio de La Llave","51.78"
"Coahuila de Zaragoza","51.15"
"Yucatán","49.11"
"Colima","45.26"
"Sinaloa","44.09"
"Tlaxcala","41.66"
"Guerrero","39.44"
"Oaxaca","39.07"
"Tamaulipas","38.73"
"Chiapas","38.64"
"Hidalgo","34.81"
"Campeche","33.13"
"Michoacán de Ocampo","29.21"
"Quintana Roo","29.03"
"Morelos","27.80"
"Aguascalientes","25.18"
"Durango","23.92"
"Jalisco","23.33"
"San Luis Potosí","20.60"
"Zacatecas","20.51"
"Chihuahua","20.49"
"Querétaro","19.82"
"Baja California Sur","16.11"
