"Estado","% Ocupación"
"Ciudad de México","84.57"
"México","76.35"
"Baja California","61.29"
"Nuevo León","60.42"
"Querétaro","49.85"
"Sonora","44.24"
"Tabasco","43.53"
"Morelos","43.22"
"Aguascalientes","42.98"
"Coahuila de Zaragoza","42.16"
"Hidalgo","41.76"
"Oaxaca","40.98"
"Tlaxcala","39.53"
"Zacatecas","36.11"
"Durango","35.59"
"Jalisco","35.45"
"Puebla","34.37"
"Guanajuato","31.94"
"San Luis Potosí","31.12"
"Baja California Sur","27.55"
"Colima","22.72"
"Michoacán de Ocampo","22.17"
"Veracruz de Ignacio de La Llave","21.67"
"Sinaloa","20.98"
"Guerrero","19.90"
"Yucatán","19.32"
"Chihuahua","18.18"
"Tamaulipas","16.42"
"Quintana Roo","15.04"
"Nayarit","14.91"
"Chiapas","7.39"
"Campeche","1.56"
