"Estado","% Ocupación"
"Ciudad de México","75.65"
"Durango","66.96"
"Guanajuato","63.35"
"México","61.26"
"Hidalgo","56.45"
"Nuevo León","53.23"
"Coahuila de Zaragoza","52.37"
"Zacatecas","48.12"
"Aguascalientes","46.57"
"Sonora","45.36"
"Baja California","44.27"
"Querétaro","39.35"
"Chihuahua","34.31"
"Puebla","29.36"
"Michoacán de Ocampo","28.30"
"Morelos","27.14"
"Jalisco","26.34"
"Nayarit","26.31"
"Oaxaca","24.08"
"San Luis Potosí","23.07"
"Guerrero","22.94"
"Tabasco","20.08"
"Tamaulipas","18.88"
"Veracruz de Ignacio de La Llave","17.88"
"Quintana Roo","15.85"
"Sinaloa","15.08"
"Baja California Sur","14.48"
"Tlaxcala","12.91"
"Colima","11.60"
"Yucatán","7.54"
"Campeche","2.84"
"Chiapas","2.51"
