"Estado","% Ocupación"
"Ciudad de México","32.18"
"Tabasco","29.86"
"Chihuahua","28.93"
"Colima","28.76"
"México","26.62"
"Aguascalientes","25.48"
"Querétaro","24.11"
"Yucatán","24.05"
"Tlaxcala","24.03"
"Puebla","22.93"
"Morelos","22.68"
"Michoacán de Ocampo","21.88"
"Sinaloa","21.15"
"Hidalgo","20.72"
"Oaxaca","17.91"
"Veracruz de Ignacio de La Llave","16.62"
"Nuevo León","16.42"
"Baja California Sur","15.84"
"Durango","15.38"
"Guerrero","14.47"
"Sonora","14.39"
"San Luis Potosí","13.71"
"Jalisco","13.41"
"Tamaulipas","10.50"
"Baja California","10.13"
"Zacatecas","9.52"
"Nayarit","9.17"
"Quintana Roo","8.43"
"Guanajuato","8.43"
"Coahuila de Zaragoza","6.41"
"Chiapas","6.05"
"Campeche","3.17"
