"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","95.16"
"México","86.50"
"Nuevo León","83.29"
"Querétaro","80.00"
"Zacatecas","77.77"
"Puebla","73.04"
"Yucatán","69.23"
"Oaxaca","67.07"
"Tabasco","65.09"
"Durango","60.00"
"Aguascalientes","57.73"
"Guanajuato","56.38"
"Morelos","55.00"
"Jalisco","54.84"
"Sinaloa","51.42"
"Veracruz de Ignacio de La Llave","49.64"
"San Luis Potosí","48.83"
"Quintana Roo","47.36"
"Hidalgo","47.05"
"Tamaulipas","46.15"
"Coahuila de Zaragoza","44.68"
"Sonora","43.93"
"Nayarit","43.33"
"Chihuahua","43.13"
"Michoacán de Ocampo","41.02"
"Baja California","37.20"
"Guerrero","34.83"
"Colima","23.80"
"Baja California Sur","22.22"
"Campeche","15.15"
"Chiapas","10.16"
