"Estado","% Ocupación"
"Colima","100.00"
"Nayarit","82.60"
"Tlaxcala","75.00"
"Veracruz de Ignacio de La Llave","74.52"
"Nuevo León","73.83"
"Ciudad de México","73.63"
"Baja California","70.93"
"Sinaloa","70.10"
"Sonora","68.11"
"Querétaro","67.64"
"Puebla","65.06"
"México","63.02"
"Guerrero","56.81"
"Guanajuato","55.12"
"Yucatán","55.00"
"Tabasco","51.38"
"Quintana Roo","50.72"
"Michoacán de Ocampo","47.36"
"Oaxaca","45.04"
"Tamaulipas","42.71"
"Chiapas","40.39"
"Coahuila de Zaragoza","40.00"
"San Luis Potosí","40.00"
"Jalisco","35.40"
"Durango","35.13"
"Chihuahua","29.41"
"Morelos","28.75"
"Zacatecas","16.66"
"Campeche","13.79"
"Hidalgo","13.58"
"Baja California Sur","7.69"
"Aguascalientes","3.57"
