"Estado","% Ocupación"
"Querétaro","77.77"
"Yucatán","67.50"
"Ciudad de México","59.24"
"México","51.20"
"Puebla","39.07"
"Aguascalientes","36.84"
"Morelos","36.36"
"Oaxaca","35.22"
"Tabasco","34.72"
"Chihuahua","31.18"
"Coahuila de Zaragoza","30.76"
"Tamaulipas","29.78"
"Durango","29.23"
"Sinaloa","28.43"
"Michoacán de Ocampo","27.77"
"Veracruz de Ignacio de La Llave","25.16"
"Nuevo León","24.93"
"Guerrero","22.52"
"Colima","22.22"
"Jalisco","22.14"
"San Luis Potosí","17.94"
"Zacatecas","16.66"
"Hidalgo","16.39"
"Sonora","15.78"
"Baja California","15.55"
"Tlaxcala","12.50"
"Quintana Roo","10.81"
"Guanajuato","10.75"
"Chiapas","9.52"
"Campeche","6.06"
"Baja California Sur","0.00"
"Nayarit","0.00"
