"Estado","% Ocupación"
"Ciudad de México","38.71"
"Yucatán","36.73"
"Tabasco","35.79"
"Chihuahua","34.32"
"Querétaro","31.04"
"México","28.43"
"Aguascalientes","24.48"
"Morelos","23.91"
"Colima","23.61"
"Michoacán de Ocampo","22.87"
"Puebla","21.31"
"Veracruz de Ignacio de La Llave","20.63"
"Tlaxcala","20.31"
"Sinaloa","20.13"
"Hidalgo","19.62"
"Oaxaca","19.14"
"Nuevo León","17.83"
"Durango","17.69"
"San Luis Potosí","16.95"
"Guerrero","15.94"
"Jalisco","14.44"
"Tamaulipas","13.28"
"Sonora","12.67"
"Quintana Roo","11.35"
"Coahuila de Zaragoza","10.13"
"Zacatecas","9.71"
"Baja California","9.60"
"Guanajuato","9.23"
"Baja California Sur","9.04"
"Nayarit","8.65"
"Chiapas","6.16"
"Campeche","4.91"
