"Estado","% Ocupación"
"Querétaro","68.75"
"Durango","59.57"
"Ciudad de México","58.59"
"Aguascalientes","58.33"
"Yucatán","58.13"
"Nuevo León","57.69"
"Chihuahua","56.96"
"Oaxaca","40.00"
"Baja California","39.24"
"Tamaulipas","38.46"
"Michoacán de Ocampo","38.09"
"Veracruz de Ignacio de La Llave","37.08"
"Zacatecas","35.48"
"San Luis Potosí","32.69"
"Jalisco","30.21"
"Sinaloa","29.89"
"Guerrero","28.94"
"Puebla","28.26"
"Sonora","28.07"
"México","25.36"
"Tabasco","25.21"
"Quintana Roo","23.52"
"Guanajuato","23.14"
"Hidalgo","22.68"
"Coahuila de Zaragoza","16.98"
"Colima","16.66"
"Chiapas","11.39"
"Morelos","11.11"
"Baja California Sur","6.66"
"Campeche","5.71"
"Nayarit","3.33"
"Tlaxcala","0.00"
