"Estado","% Ocupación"
"Tabasco","39.06"
"Nuevo León","22.07"
"Quintana Roo","21.39"
"Yucatán","20.99"
"Baja California Sur","20.98"
"Chihuahua","20.00"
"Oaxaca","17.14"
"Baja California","15.55"
"Durango","15.06"
"Colima","14.51"
"Tamaulipas","13.08"
"Sinaloa","12.84"
"Michoacán de Ocampo","12.72"
"Aguascalientes","12.57"
"Ciudad de México","11.91"
"Puebla","11.90"
"Querétaro","10.30"
"Sonora","10.16"
"México","9.90"
"Tlaxcala","9.70"
"Zacatecas","9.09"
"Veracruz de Ignacio de La Llave","9.03"
"Hidalgo","8.16"
"Jalisco","8.15"
"Campeche","7.61"
"Coahuila de Zaragoza","7.29"
"Morelos","6.93"
"Guerrero","5.36"
"San Luis Potosí","4.20"
"Nayarit","3.94"
"Chiapas","2.53"
"Guanajuato","1.62"
