"Estado","% Ocupación"
"Ciudad de México","76.48"
"México","65.87"
"Guanajuato","65.80"
"Baja California","61.43"
"Durango","61.39"
"Hidalgo","57.73"
"Nuevo León","54.94"
"Coahuila de Zaragoza","48.15"
"Sonora","45.23"
"Zacatecas","43.16"
"Aguascalientes","41.59"
"Querétaro","41.57"
"Morelos","32.72"
"Chihuahua","32.03"
"Puebla","30.56"
"Jalisco","28.30"
"Oaxaca","28.20"
"Nayarit","27.92"
"Guerrero","27.35"
"Michoacán de Ocampo","23.00"
"San Luis Potosí","21.76"
"Tabasco","21.13"
"Veracruz de Ignacio de La Llave","19.06"
"Quintana Roo","18.59"
"Tamaulipas","18.02"
"Sinaloa","17.32"
"Tlaxcala","14.24"
"Baja California Sur","13.58"
"Colima","11.94"
"Yucatán","9.41"
"Campeche","3.11"
"Chiapas","2.83"
