"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","92.69"
"México","85.13"
"Nuevo León","82.07"
"Querétaro","80.55"
"Zacatecas","71.42"
"Tabasco","66.66"
"Puebla","65.55"
"Oaxaca","62.63"
"Aguascalientes","60.82"
"Yucatán","59.09"
"Baja California","58.44"
"Guanajuato","54.25"
"Jalisco","52.58"
"Veracruz de Ignacio de La Llave","52.02"
"Coahuila de Zaragoza","51.28"
"Hidalgo","51.21"
"Sinaloa","50.51"
"San Luis Potosí","50.00"
"Durango","49.27"
"Tamaulipas","46.55"
"Morelos","42.50"
"Sonora","37.93"
"Chihuahua","37.83"
"Guerrero","35.95"
"Nayarit","35.48"
"Baja California Sur","33.33"
"Michoacán de Ocampo","32.50"
"Quintana Roo","27.05"
"Colima","19.04"
"Campeche","17.14"
"Chiapas","5.35"
