"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","100.00"
"México","76.15"
"Sinaloa","75.00"
"Querétaro","68.96"
"Veracruz de Ignacio de La Llave","64.07"
"Baja California","62.12"
"Puebla","61.84"
"Guerrero","60.86"
"Morelos","60.71"
"Ciudad de México","57.01"
"Oaxaca","53.19"
"Chiapas","47.88"
"Sonora","39.39"
"Quintana Roo","37.50"
"Tabasco","35.40"
"Michoacán de Ocampo","32.35"
"San Luis Potosí","31.42"
"Yucatán","30.18"
"Guanajuato","29.87"
"Chihuahua","26.31"
"Hidalgo","26.31"
"Tamaulipas","15.68"
"Nuevo León","15.58"
"Zacatecas","15.00"
"Jalisco","13.83"
"Campeche","12.82"
"Aguascalientes","11.11"
"Durango","6.89"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
