"Estado","% Ocupación"
"Tlaxcala","87.50"
"México","76.10"
"Ciudad de México","72.24"
"Guerrero","71.15"
"Querétaro","68.96"
"Baja California","64.78"
"Veracruz de Ignacio de La Llave","58.69"
"Sonora","56.81"
"Morelos","53.57"
"Oaxaca","51.21"
"Puebla","46.03"
"Chiapas","41.93"
"Guanajuato","38.96"
"Yucatán","38.46"
"Chihuahua","37.97"
"Sinaloa","37.50"
"Tabasco","37.20"
"Quintana Roo","36.20"
"San Luis Potosí","34.21"
"Colima","33.33"
"Coahuila de Zaragoza","28.57"
"Michoacán de Ocampo","28.12"
"Hidalgo","27.77"
"Tamaulipas","23.00"
"Nuevo León","15.55"
"Jalisco","15.54"
"Durango","14.28"
"Campeche","11.42"
"Zacatecas","10.52"
"Aguascalientes","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
