"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","74.35"
"Guerrero","69.69"
"Baja California","66.66"
"México","64.28"
"Veracruz de Ignacio de La Llave","64.07"
"Oaxaca","60.60"
"Morelos","57.14"
"Tabasco","52.94"
"Quintana Roo","45.31"
"Sinaloa","42.85"
"Puebla","39.34"
"Querétaro","35.48"
"Hidalgo","33.33"
"Colima","33.33"
"Yucatán","29.62"
"Michoacán de Ocampo","28.12"
"Jalisco","20.86"
"Coahuila de Zaragoza","18.75"
"Chihuahua","18.75"
"Guanajuato","18.42"
"Sonora","17.85"
"Tamaulipas","15.66"
"Nuevo León","13.69"
"Campeche","12.00"
"Chiapas","10.00"
"San Luis Potosí","9.52"
"Durango","6.25"
"Aguascalientes","5.55"
"Baja California Sur","0.00"
"Zacatecas","0.00"
"Nayarit","0.00"
