"Estado","% Ocupación"
"Ciudad de México","36.63"
"Morelos","33.51"
"Puebla","32.45"
"México","28.82"
"Tlaxcala","26.72"
"Oaxaca","26.66"
"Durango","25.10"
"Querétaro","24.61"
"Hidalgo","22.01"
"Guerrero","21.22"
"Baja California Sur","20.72"
"Nuevo León","18.52"
"Veracruz de Ignacio de La Llave","18.33"
"Tabasco","18.07"
"Michoacán de Ocampo","16.93"
"Chihuahua","16.81"
"Sonora","13.76"
"Colima","13.67"
"Aguascalientes","13.63"
"Sinaloa","13.07"
"Tamaulipas","12.75"
"Quintana Roo","12.57"
"Nayarit","12.33"
"Jalisco","11.22"
"Guanajuato","11.22"
"Yucatán","11.19"
"Zacatecas","10.55"
"San Luis Potosí","9.51"
"Baja California","5.73"
"Coahuila de Zaragoza","5.18"
"Chiapas","2.94"
"Campeche","2.17"
