"Estado","% Ocupación"
"Ciudad de México","71.45"
"México","62.30"
"Puebla","62.09"
"Morelos","55.00"
"Guerrero","54.35"
"Guanajuato","51.22"
"Hidalgo","50.06"
"Oaxaca","45.32"
"Nuevo León","41.58"
"Querétaro","39.39"
"Nayarit","38.46"
"Veracruz de Ignacio de La Llave","35.23"
"Baja California Sur","35.20"
"Michoacán de Ocampo","34.82"
"Jalisco","32.04"
"Colima","31.86"
"Aguascalientes","28.45"
"Durango","27.81"
"Sonora","27.17"
"Zacatecas","26.87"
"Tlaxcala","26.16"
"San Luis Potosí","24.16"
"Sinaloa","23.59"
"Tabasco","23.10"
"Quintana Roo","21.03"
"Tamaulipas","19.87"
"Baja California","18.53"
"Coahuila de Zaragoza","18.16"
"Yucatán","14.91"
"Chihuahua","13.86"
"Chiapas","9.04"
"Campeche","5.12"
