"Estado","% Ocupación"
"Chihuahua","31.12"
"Tabasco","25.00"
"Yucatán","22.48"
"Baja California Sur","21.87"
"Michoacán de Ocampo","17.67"
"Aguascalientes","16.74"
"Baja California","16.58"
"Quintana Roo","15.66"
"Colima","15.49"
"Ciudad de México","15.10"
"Tlaxcala","14.06"
"Morelos","14.01"
"Tamaulipas","13.65"
"Puebla","13.00"
"Nuevo León","12.66"
"Guerrero","12.44"
"México","12.11"
"Querétaro","11.59"
"Sinaloa","10.99"
"Zacatecas","9.81"
"Oaxaca","9.81"
"Veracruz de Ignacio de La Llave","9.51"
"Nayarit","9.43"
"Hidalgo","9.13"
"Jalisco","8.76"
"Durango","8.13"
"San Luis Potosí","7.87"
"Chiapas","5.47"
"Coahuila de Zaragoza","5.36"
"Sonora","4.78"
"Campeche","3.93"
"Guanajuato","2.62"
