"Estado","% Ocupación"
"Nayarit","66.28"
"Nuevo León","64.56"
"Colima","54.60"
"Coahuila de Zaragoza","54.23"
"Ciudad de México","46.57"
"Hidalgo","44.89"
"Puebla","44.73"
"México","43.25"
"Veracruz de Ignacio de La Llave","42.72"
"Tamaulipas","40.94"
"Michoacán de Ocampo","40.07"
"Yucatán","39.43"
"Zacatecas","39.20"
"Sinaloa","36.41"
"Guanajuato","36.21"
"Tabasco","35.07"
"Baja California Sur","34.89"
"Baja California","34.87"
"Durango","32.46"
"Quintana Roo","31.34"
"Querétaro","30.67"
"Guerrero","29.98"
"Aguascalientes","29.93"
"San Luis Potosí","29.80"
"Oaxaca","28.88"
"Morelos","26.68"
"Sonora","26.66"
"Jalisco","26.46"
"Chihuahua","19.19"
"Campeche","18.69"
"Tlaxcala","17.31"
"Chiapas","13.15"
