"Estado","% Ocupación"
"Zacatecas","81.48"
"Tlaxcala","75.00"
"Querétaro","75.00"
"Ciudad de México","69.83"
"Nuevo León","66.12"
"Yucatán","63.26"
"Tamaulipas","60.31"
"Veracruz de Ignacio de La Llave","58.64"
"Durango","57.35"
"Aguascalientes","52.43"
"Baja California","47.47"
"Chihuahua","45.55"
"México","42.10"
"Puebla","38.20"
"Jalisco","34.40"
"Oaxaca","34.34"
"Quintana Roo","33.75"
"Michoacán de Ocampo","32.55"
"Guanajuato","31.19"
"San Luis Potosí","29.05"
"Sinaloa","28.42"
"Morelos","25.92"
"Guerrero","22.32"
"Coahuila de Zaragoza","22.22"
"Tabasco","22.14"
"Hidalgo","19.38"
"Sonora","18.55"
"Baja California Sur","15.78"
"Colima","11.11"
"Campeche","5.00"
"Chiapas","4.00"
"Nayarit","0.00"
