"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","93.93"
"Morelos","81.25"
"Querétaro","81.08"
"Ciudad de México","79.24"
"México","74.28"
"Nuevo León","68.39"
"Tabasco","63.09"
"Puebla","57.14"
"Aguascalientes","55.00"
"Oaxaca","53.68"
"Durango","53.22"
"Baja California","50.61"
"Hidalgo","50.00"
"Yucatán","47.05"
"Sonora","47.05"
"Sinaloa","45.45"
"Jalisco","45.21"
"Guanajuato","42.71"
"Michoacán de Ocampo","38.46"
"Veracruz de Ignacio de La Llave","34.72"
"Coahuila de Zaragoza","34.61"
"Chihuahua","27.90"
"Tamaulipas","25.30"
"San Luis Potosí","23.86"
"Quintana Roo","23.33"
"Guerrero","18.88"
"Campeche","8.57"
"Chiapas","1.58"
"Nayarit","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
