"Estado","% Ocupación"
"Baja California","67.43"
"México","59.47"
"Ciudad de México","50.69"
"Sonora","49.45"
"Nuevo León","46.57"
"Tabasco","46.30"
"Oaxaca","44.50"
"Puebla","43.26"
"Sinaloa","43.14"
"Aguascalientes","41.59"
"Guerrero","40.66"
"Veracruz de Ignacio de La Llave","40.65"
"Tlaxcala","38.21"
"Chiapas","33.62"
"Colima","33.33"
"San Luis Potosí","32.35"
"Campeche","31.25"
"Querétaro","30.08"
"Nayarit","28.57"
"Morelos","28.07"
"Jalisco","27.85"
"Durango","25.71"
"Tamaulipas","25.21"
"Yucatán","24.68"
"Quintana Roo","24.40"
"Hidalgo","23.39"
"Michoacán de Ocampo","22.05"
"Coahuila de Zaragoza","21.08"
"Guanajuato","15.07"
"Zacatecas","15.05"
"Chihuahua","14.34"
"Baja California Sur","13.15"
