"Estado","% Ocupación"
"Querétaro","68.75"
"Durango","63.49"
"Ciudad de México","59.81"
"Aguascalientes","58.10"
"Nuevo León","55.64"
"Chihuahua","53.19"
"Zacatecas","48.38"
"Baja California","41.11"
"Jalisco","35.67"
"Tamaulipas","35.53"
"Michoacán de Ocampo","34.48"
"Oaxaca","33.66"
"Veracruz de Ignacio de La Llave","33.33"
"Puebla","31.68"
"San Luis Potosí","31.37"
"Yucatán","30.00"
"Guerrero","29.46"
"México","26.69"
"Tabasco","26.31"
"Guanajuato","26.08"
"Sinaloa","25.84"
"Colima","25.00"
"Hidalgo","23.71"
"Quintana Roo","22.35"
"Coahuila de Zaragoza","21.56"
"Morelos","11.53"
"Sonora","11.32"
"Chiapas","11.11"
"Nayarit","9.37"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
