"Estado","% Ocupación"
"Querétaro","71.87"
"Zacatecas","67.74"
"Ciudad de México","64.95"
"Nuevo León","57.44"
"Michoacán de Ocampo","52.94"
"Coahuila de Zaragoza","52.00"
"Tamaulipas","50.00"
"Durango","50.00"
"Tlaxcala","50.00"
"Aguascalientes","49.33"
"Baja California","48.93"
"Yucatán","45.65"
"México","40.28"
"Veracruz de Ignacio de La Llave","40.27"
"Jalisco","33.69"
"Chihuahua","32.92"
"San Luis Potosí","32.03"
"Puebla","31.81"
"Quintana Roo","28.73"
"Morelos","28.00"
"Oaxaca","27.58"
"Tabasco","27.13"
"Guanajuato","26.60"
"Guerrero","26.54"
"Sinaloa","23.23"
"Hidalgo","20.83"
"Sonora","18.39"
"Colima","15.78"
"Campeche","12.19"
"Chiapas","11.11"
"Baja California Sur","8.82"
"Nayarit","0.00"
