"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","89.90"
"México","81.14"
"Zacatecas","80.00"
"Nuevo León","78.16"
"Yucatán","70.27"
"Querétaro","69.44"
"Oaxaca","67.96"
"Aguascalientes","65.26"
"Guanajuato","64.21"
"Puebla","63.57"
"Tabasco","54.62"
"Veracruz de Ignacio de La Llave","51.87"
"Durango","50.00"
"Morelos","50.00"
"Tamaulipas","48.69"
"Jalisco","48.63"
"Baja California","48.00"
"Hidalgo","46.57"
"Guerrero","41.50"
"Sinaloa","39.13"
"San Luis Potosí","36.47"
"Michoacán de Ocampo","35.89"
"Chihuahua","35.39"
"Sonora","31.50"
"Quintana Roo","28.94"
"Coahuila de Zaragoza","22.41"
"Baja California Sur","22.22"
"Colima","21.73"
"Chiapas","20.31"
"Nayarit","20.00"
"Campeche","11.76"
