"Estado","% Ocupación"
"Ciudad de México","70.55"
"Aguascalientes","64.78"
"Baja California","58.11"
"México","55.37"
"Zacatecas","47.74"
"Querétaro","45.80"
"Nuevo León","45.08"
"Coahuila de Zaragoza","42.13"
"Durango","41.66"
"Hidalgo","37.70"
"Sonora","33.33"
"San Luis Potosí","32.93"
"Jalisco","31.02"
"Tlaxcala","30.95"
"Oaxaca","30.89"
"Chihuahua","25.60"
"Guanajuato","25.27"
"Morelos","25.17"
"Michoacán de Ocampo","24.32"
"Baja California Sur","21.13"
"Sinaloa","20.15"
"Tabasco","18.36"
"Puebla","17.35"
"Veracruz de Ignacio de La Llave","17.25"
"Yucatán","16.36"
"Guerrero","14.09"
"Colima","11.76"
"Tamaulipas","11.48"
"Quintana Roo","9.09"
"Nayarit","6.36"
"Chiapas","3.06"
"Campeche","1.63"
