"Estado","% Ocupación"
"Querétaro","71.87"
"Zacatecas","64.51"
"Ciudad de México","63.40"
"Tlaxcala","62.50"
"Nuevo León","53.22"
"Tamaulipas","52.38"
"Aguascalientes","48.00"
"Durango","46.00"
"Puebla","45.74"
"Michoacán de Ocampo","45.23"
"Chihuahua","44.82"
"Baja California","44.79"
"Veracruz de Ignacio de La Llave","38.16"
"Guerrero","37.25"
"Oaxaca","36.63"
"México","35.88"
"Quintana Roo","35.29"
"Jalisco","34.41"
"San Luis Potosí","32.38"
"Yucatán","32.00"
"Guanajuato","28.88"
"Sinaloa","24.48"
"Coahuila de Zaragoza","23.91"
"Tabasco","22.80"
"Hidalgo","22.68"
"Sonora","18.60"
"Colima","15.78"
"Morelos","12.50"
"Baja California Sur","11.11"
"Chiapas","8.97"
"Campeche","7.69"
"Nayarit","6.66"
